location.latitude,location.longitude,name,power,type,stalls,country
51.940726,6.081793,"Tesla Supercharger Zevenaar, Netherlands",150,SITE_TYPE_SUPERCHARGER,8,Netherlands
57.7727,14.199826,"Tesla Supercharger Jönköping, Sweden - Kompanigatan",250,SITE_TYPE_SUPERCHARGER,20,Sweden
51.839079,5.09062,"Tesla Supercharger Vuren, Netherlands",150,SITE_TYPE_SUPERCHARGER,12,Netherlands
51.406921,5.479291,"Tesla Supercharger Eindhoven, Netherlands",150,SITE_TYPE_SUPERCHARGER,24,Netherlands
48.568171,-1.543283,"Tesla Supercharger Mont-Saint-Michel, France",150,SITE_TYPE_SUPERCHARGER,8,France
45.698042,4.975513,"Tesla Supercharger Aire de Saint-Priest, France",150,SITE_TYPE_SUPERCHARGER,6,France
57.110318,-2.092522,"Tesla Supercharger Aberdeen, UK - Service Centre",250,SITE_TYPE_SUPERCHARGER,8,UK
50.917924,6.83319,"Tesla Supercharger Frechen, Germany",250,SITE_TYPE_SUPERCHARGER,16,Germany
43.603659,7.011155,"Tesla Supercharger Mougins, France",130,SITE_TYPE_SUPERCHARGER,4,France
52.174076,11.494478,"Tesla Supercharger Hohenwarsleben, Germany",120,SITE_TYPE_SUPERCHARGER,6,Germany
47.282708,-1.549982,"Tesla Supercharger Nantes, France - La Chapelle-sur-Erdre",150,SITE_TYPE_SUPERCHARGER,8,France
49.208678,2.606682,"Tesla Supercharger Senlis, France",150,SITE_TYPE_SUPERCHARGER,16,France
44.88252,-0.563612,"Tesla Supercharger Bordeaux Lac, France",250,SITE_TYPE_SUPERCHARGER,16,France
49.736834,4.744095,"Tesla Supercharger Charleville-Mézières, France",150,SITE_TYPE_SUPERCHARGER,8,France
51.867901,4.557753,"Tesla Supercharger Ridderkerk, Netherlands",250,SITE_TYPE_SUPERCHARGER,24,Netherlands
52.359241,7.264215,"Tesla Supercharger Emsbüren, Germany",250,SITE_TYPE_SUPERCHARGER,24,Germany
48.057681,4.96061,"Tesla Supercharger Aire de Châteauvillain, France - Orges",150,SITE_TYPE_SUPERCHARGER,6,France
52.160832,4.54932,"Tesla Supercharger Leiderdorp, Netherlands",150,SITE_TYPE_SUPERCHARGER,24,Netherlands
50.816873,8.08576,"Tesla Supercharger Wilnsdorf, Germany",150,SITE_TYPE_SUPERCHARGER,8,Germany
41.969639,12.540398,"Tesla Supercharger Roma, Italy - North",250,SITE_TYPE_SUPERCHARGER,8,Italy
51.226308,-0.723457,"Tesla Supercharger Tongham, UK",250,SITE_TYPE_SUPERCHARGER,8,UK
43.413832,6.451177,"Tesla Supercharger Aire de Vidauban Sud, France",150,SITE_TYPE_SUPERCHARGER,10,France
49.273751,8.69533,"Tesla Supercharger Rauenberg, Germany",150,SITE_TYPE_SUPERCHARGER,12,Germany
52.62753,1.38372,"Tesla Supercharger Norwich, UK - East",250,SITE_TYPE_SUPERCHARGER,8,UK
51.796249,5.254964,"Tesla Supercharger Zaltbommel, Netherlands",150,SITE_TYPE_SUPERCHARGER,16,Netherlands
51.526687,-2.599803,"Tesla Supercharger Bristol, UK - Cribbs Causeway",250,SITE_TYPE_SUPERCHARGER,14,UK
46.403722,14.1304635,"Tesla Supercharger Žirovnica, Slovenia",250,SITE_TYPE_SUPERCHARGER,8,Slovenia
52.308911,13.444626,"Tesla Supercharger Blankenfelde-Mahlow, Germany",150,SITE_TYPE_SUPERCHARGER,8,Germany
51.69554,7.967128,"Tesla Supercharger Lippetal, Germany",250,SITE_TYPE_SUPERCHARGER,8,Germany
51.420596,-0.988024,"Tesla Supercharger Reading, UK",130,SITE_TYPE_SUPERCHARGER,4,UK
53.823223,10.50362,"Tesla Supercharger Reinfeld, Germany",250,SITE_TYPE_SUPERCHARGER,12,Germany
59.836224,9.579221,"Tesla Supercharger Lampeland, Norway",150,SITE_TYPE_SUPERCHARGER,12,Norway
45.974771,8.927985,"Tesla Supercharger Lugano, Switzerland - Sud",250,SITE_TYPE_SUPERCHARGER,12,Switzerland
52.594675,-1.180623,"Tesla Supercharger Leicester, UK",250,SITE_TYPE_SUPERCHARGER,8,UK
41.62576,-1.009628,"Tesla Supercharger Zaragoza, Spain",150,SITE_TYPE_SUPERCHARGER,10,Spain
46.7962465,4.83510558,"Tesla Supercharger Chalon-sur-Saône, France",250,SITE_TYPE_SUPERCHARGER,28,France
51.45047,11.304389,"Tesla Supercharger Sangerhausen, Germany",150,SITE_TYPE_SUPERCHARGER,6,Germany
54.899885,11.89693,"Tesla Supercharger Nørre Alslev, Denmark",125,SITE_TYPE_SUPERCHARGER,8,Denmark
46.310323,7.74971,"Tesla Supercharger Steg-Hohtenn, Switzerland",125,SITE_TYPE_SUPERCHARGER,8,Switzerland
47.27325,11.475357,"Tesla Supercharger Hall in Tirol, Austria",250,SITE_TYPE_SUPERCHARGER,12,Austria
52.99408,-2.290761,"Tesla Supercharger Keele, UK - Southbound",130,SITE_TYPE_SUPERCHARGER,4,UK
59.950387,10.737762,"Tesla Supercharger Oslo North - Ullevaal, Norway",250,SITE_TYPE_SUPERCHARGER,20,Norway
45.532187,10.165037,"Tesla Supercharger Brescia, Italy",250,SITE_TYPE_SUPERCHARGER,16,Italy
53.711971,-1.746966,"Tesla Supercharger Hartshead Moor, UK - Eastbound",150,SITE_TYPE_SUPERCHARGER,6,UK
52.238215,8.162957,"Tesla Supercharger Bissendorf, Germany",250,SITE_TYPE_SUPERCHARGER,16,Germany
54.070027,9.941533,"Tesla Supercharger Neumünster, Germany - Freesen Center",250,SITE_TYPE_SUPERCHARGER,20,Germany
51.30274,0.16072,"Tesla Supercharger Sevenoaks, UK",250,SITE_TYPE_SUPERCHARGER,8,UK
52.233401,6.210263,"Tesla Supercharger Deventer, Netherlands",250,SITE_TYPE_SUPERCHARGER,20,Netherlands
48.456812,10.030017,"Tesla Supercharger Ulm, Germany",250,SITE_TYPE_SUPERCHARGER,38,Germany
51.54318356,5.1119267,"Tesla Supercharger Tilburg, Netherlands",250,SITE_TYPE_SUPERCHARGER,16,Netherlands
48.510794,11.581893,"Tesla Supercharger Schweitenkirchen, Germany",150,SITE_TYPE_SUPERCHARGER,8,Germany
47.726948,13.060705,"Tesla Supercharger Salzburg, Austria",125,SITE_TYPE_SUPERCHARGER,12,Austria
47.24578994,2.0690831,"Tesla Supercharger Vierzon, France",250,SITE_TYPE_SUPERCHARGER,28,France
45.587468,4.787528,"Tesla Supercharger Vienne, France - Chasse sur Rhone",150,SITE_TYPE_SUPERCHARGER,8,France
44.48393959,11.26845624,"Tesla Supercharger Bologna, Italy - Casalecchio di Reno",250,SITE_TYPE_SUPERCHARGER,16,Italy
51.3565,-0.1169117,"Tesla Supercharger London, UK - Croydon",250,SITE_TYPE_SUPERCHARGER,8,UK
52.9929,6.52447,"Tesla Supercharger Assen, Netherlands",250,SITE_TYPE_SUPERCHARGER,20,Netherlands
57.481723,-4.225422,"Tesla Supercharger Inverness, UK",150,SITE_TYPE_SUPERCHARGER,6,UK
48.282587,12.55474,"Tesla Supercharger Erharting, Germany",250,SITE_TYPE_SUPERCHARGER,12,Germany
47.826442,11.89837,"Tesla Supercharger Irschenberg, Germany",250,SITE_TYPE_SUPERCHARGER,9,Germany
48.042495,10.620099,"Tesla Supercharger Türkheim, Germany",250,SITE_TYPE_SUPERCHARGER,8,Germany
52.084312,-0.748467,"Tesla Supercharger Newport Pagnell, UK - Southbound",150,SITE_TYPE_SUPERCHARGER,12,UK
44.870977,3.252918,"Tesla Supercharger Albaret-Sainte-Marie, France - Aire de La Garde",150,SITE_TYPE_SUPERCHARGER,8,France
53.479787,10.025082,"Tesla Supercharger Hamburg, Germany - Stillhorn",250,SITE_TYPE_SUPERCHARGER,12,Germany
51.2817204,5.65095,"Tesla Supercharger Weert, Netherlands",250,SITE_TYPE_SUPERCHARGER,16,Netherlands
51.522884,-2.609229,"Tesla Supercharger Bristol, UK - Lysander Road",150,SITE_TYPE_SUPERCHARGER,6,UK
49.120781,4.242618,"Tesla Supercharger Aire de Reims, France - Champagne-Sud",150,SITE_TYPE_SUPERCHARGER,6,France
43.167686,2.986016,"Tesla Supercharger Narbonne, France",150,SITE_TYPE_SUPERCHARGER,12,France
53.057533,9.165355,"Tesla Supercharger Posthausen, Germany",250,SITE_TYPE_SUPERCHARGER,12,Germany
53.466863,-2.353975,"Tesla Supercharger Manchester, UK - Trafford Centre",250,SITE_TYPE_SUPERCHARGER,18,UK
44.26542613,8.42518696,"Tesla Supercharger Vado Ligure, Italy",250,SITE_TYPE_SUPERCHARGER,12,Italy
44.54244,-0.253972,"Tesla Supercharger Langon, France",150,SITE_TYPE_SUPERCHARGER,10,France
51.924806,4.372265,"Tesla Supercharger Schiedam, Netherlands",250,SITE_TYPE_SUPERCHARGER,16,Netherlands
52.177652,5.912803,"Tesla Supercharger Apeldoorn, Netherlands ",150,SITE_TYPE_SUPERCHARGER,12,Netherlands
44.82105248,10.3365449,"Tesla Supercharger Parma, Italy - Parma North",250,SITE_TYPE_SUPERCHARGER,20,Italy
51.656236,-2.434815,"Tesla Supercharger Michaelwood, UK - Northbound",130,SITE_TYPE_SUPERCHARGER,8,UK
45.753446,-0.652871,"Tesla Supercharger Saintes, France - Saintes Nord",250,SITE_TYPE_SUPERCHARGER,20,France
51.096029,1.120985,"Tesla Supercharger Folkestone, UK – France Bound Only",130,SITE_TYPE_SUPERCHARGER,8,UK – France Bound Only
53.234947,13.986081,"Tesla Supercharger Uckerfelde, Germany",150,SITE_TYPE_SUPERCHARGER,4,Germany
52.95618,-1.145994,"Tesla Supercharger Nottingham, UK - Victoria Centre",250,SITE_TYPE_SUPERCHARGER,12,UK
57.858276,11.997905,"Tesla Supercharger Kungälv, Sweden",150,SITE_TYPE_SUPERCHARGER,20,Sweden
53.845951,9.93615,"Tesla Supercharger Kaltenkirchen, Germany",250,SITE_TYPE_SUPERCHARGER,20,Germany
50.188622,9.186174,"Tesla Supercharger Gelnhausen, Germany",250,SITE_TYPE_SUPERCHARGER,11,Germany
39.134675,-2.039013,"Tesla Supercharger Albacete, Spain",150,SITE_TYPE_SUPERCHARGER,8,Spain
39.890125,8.5997038,"Tesla Supercharger Oristano, Italy",125,SITE_TYPE_SUPERCHARGER,4,Italy
45.147765,8.990621,"Tesla Supercharger Dorno Ovest, Italy",150,SITE_TYPE_SUPERCHARGER,6,Italy
47.880344,10.040342,"Tesla Supercharger Aichstetten, Germany",130,SITE_TYPE_SUPERCHARGER,8,Germany
50.924425,1.80414,"Tesla Supercharger Calais, France",150,SITE_TYPE_SUPERCHARGER,6,France
50.336704,3.455931,"Tesla Supercharger Valenciennes, France",150,SITE_TYPE_SUPERCHARGER,10,France
49.772318,9.587156,"Tesla Supercharger Wertheim-Almosenberg, Germany",250,SITE_TYPE_SUPERCHARGER,12,Germany
59.880495,8.625845,"Tesla Supercharger Rjukan, Norway",250,SITE_TYPE_SUPERCHARGER,6,Norway
50.546455,11.803402,"Tesla Supercharger Schleiz, Germany",250,SITE_TYPE_SUPERCHARGER,40,Germany
50.202872,11.776552,"Tesla Supercharger Münchberg-Nord, Germany",250,SITE_TYPE_SUPERCHARGER,10,Germany
44.8342,-0.681109,"Tesla Supercharger Bordeaux, France - Merignac",150,SITE_TYPE_SUPERCHARGER,10,France
45.722035,4.923751,"Tesla Supercharger Bron, France",250,SITE_TYPE_SUPERCHARGER,28,France
51.601701,-2.934468,"Tesla Supercharger Newport, UK",250,SITE_TYPE_SUPERCHARGER,12,UK
54.583387,-5.960643,"Tesla Supercharger Belfast, UK",250,SITE_TYPE_SUPERCHARGER,4,UK
42.701175,-2.91944,"Tesla Supercharger Rivabellosa, Spain",250,SITE_TYPE_SUPERCHARGER,12,Spain
48.625604,12.320251,"Tesla Supercharger Wörth, Germany",250,SITE_TYPE_SUPERCHARGER,12,Germany
47.85183,3.542802,"Tesla Supercharger Auxerre, France -  Appoigny",150,SITE_TYPE_SUPERCHARGER,8,France
51.08246,13.274088,"Tesla Supercharger Nossen, Germany",250,SITE_TYPE_SUPERCHARGER,10,Germany
59.037465,9.673842,"Tesla Supercharger Lasses, Norway",150,SITE_TYPE_SUPERCHARGER,20,Norway
51.57803,0.18525,"Tesla Supercharger London, UK - Romford",250,SITE_TYPE_SUPERCHARGER,12,UK
48.08208,-1.684395,"Tesla Supercharger Rennes, France",150,SITE_TYPE_SUPERCHARGER,8,France
50.934251,11.289795,"Tesla Supercharger Weimar, Germany",150,SITE_TYPE_SUPERCHARGER,6,Germany
52.724169,6.883522,"Tesla Supercharger Emmen, Netherlands",250,SITE_TYPE_SUPERCHARGER,12,Netherlands
45.8723553,6.6309302,"Tesla Supercharger Megève, France",250,SITE_TYPE_SUPERCHARGER,8,France
49.507382,8.63748,"Tesla Supercharger Hirschberg, Germany",150,SITE_TYPE_SUPERCHARGER,8,Germany
58.972192,5.737069,"Tesla Supercharger Stavanger Central, Norway",250,SITE_TYPE_SUPERCHARGER,16,Norway
48.835937,2.799243,Tesla Supercharger Centre Tesla Paris-Val d’Europe,250,SITE_TYPE_SUPERCHARGER,16,Tesla Supercharger Centre Tesla Paris
56.386037,-3.47947,"Tesla Supercharger Perth, UK",150,SITE_TYPE_SUPERCHARGER,12,UK
39.400667,-0.493083,"Tesla Supercharger Torrent Southbound, Spain",150,SITE_TYPE_SUPERCHARGER,2,Spain
52.329339,4.784994,"Tesla Supercharger Badhoevedorp, Netherlands",150,SITE_TYPE_SUPERCHARGER,32,Netherlands
51.290043,12.137328,"Tesla Supercharger Nempitz, Germany",150,SITE_TYPE_SUPERCHARGER,8,Germany
46.298316,-0.37511,"Tesla Supercharger Niort, France",250,SITE_TYPE_SUPERCHARGER,12,France
51.649541,7.67117,"Tesla Supercharger Bergkamen, Germany",250,SITE_TYPE_SUPERCHARGER,12,Germany
51.737393,-1.09483,"Tesla Supercharger Oxford, UK",150,SITE_TYPE_SUPERCHARGER,16,UK
46.995355,11.502001,"Tesla Supercharger Brennero, Italy",250,SITE_TYPE_SUPERCHARGER,24,Italy
47.567996,10.675935,"Tesla Supercharger Füssen, Germany",250,SITE_TYPE_SUPERCHARGER,18,Germany
48.493409,-2.722584,"Tesla Supercharger Saint-Brieuc, France",150,SITE_TYPE_SUPERCHARGER,8,France
57.028956,14.014744,"Tesla Supercharger Toftaholm, Sweden",250,SITE_TYPE_SUPERCHARGER,16,Sweden
49.079621,6.10359,"Tesla Supercharger Metz Sud, France",250,SITE_TYPE_SUPERCHARGER,28,France
47.272037,8.437791,"Tesla Supercharger Obfelden, Switzerland",250,SITE_TYPE_SUPERCHARGER,12,Switzerland
51.626573,4.869871,"Tesla Supercharger Oosterhout, Netherlands",150,SITE_TYPE_SUPERCHARGER,12,Netherlands
58.227074,14.668253,"Tesla Supercharger Ödeshög, Sweden",150,SITE_TYPE_SUPERCHARGER,14,Sweden
47.165186,9.507766,"Tesla Supercharger Schaan, Liechtenstein",125,SITE_TYPE_SUPERCHARGER,10,Liechtenstein
40.753019,0.606421,"Tesla Supercharger L´Aldea, Spain",150,SITE_TYPE_SUPERCHARGER,8,Spain
55.0078,-3.083018,"Tesla Supercharger Gretna Green, UK",150,SITE_TYPE_SUPERCHARGER,4,UK
46.863047,1.716028,"Tesla Supercharger Châteauroux, France",150,SITE_TYPE_SUPERCHARGER,8,France
52.948601,-0.678092,"Tesla Supercharger Grantham, UK",150,SITE_TYPE_SUPERCHARGER,16,UK
56.122406,9.173014,"Tesla Supercharger Ikast, Denmark",250,SITE_TYPE_SUPERCHARGER,16,Denmark
44.112164,4.851759,"Tesla Supercharger Orange, France",250,SITE_TYPE_SUPERCHARGER,16,France
48.887933,14.436329,"Tesla Supercharger Kamenný Újezd, Czech Republic",250,SITE_TYPE_SUPERCHARGER,8,Czech Republic
50.483878,5.700335,"Tesla Supercharger Remouchamps, Belgium",150,SITE_TYPE_SUPERCHARGER,10,Belgium
43.293887,-3.005121,"Tesla Supercharger Barakaldo, Spain - MegaPark",250,SITE_TYPE_SUPERCHARGER,16,Spain
42.06240999,14.77891254,"Tesla Supercharger Montenero di Bisaccia, Italy",250,SITE_TYPE_SUPERCHARGER,8,Italy
46.604164,13.869183,"Tesla Supercharger Villach, Austria",150,SITE_TYPE_SUPERCHARGER,8,Austria
59.816851,6.752166,"Tesla Supercharger Røldal, Norway",150,SITE_TYPE_SUPERCHARGER,12,Norway
52.122721,10.229286,"Tesla Supercharger Burgdorf, Germany",250,SITE_TYPE_SUPERCHARGER,12,Germany
47.264861,11.428453,"Tesla Supercharger Innsbruck, Austria",125,SITE_TYPE_SUPERCHARGER,6,Austria
48.516352,9.75746,"Tesla Supercharger Merklingen, Germany",250,SITE_TYPE_SUPERCHARGER,40,Germany
48.039651,11.661214,"Tesla Supercharger Brunnthal, Germany",250,SITE_TYPE_SUPERCHARGER,12,Germany
52.547541,4.722741,"Tesla Supercharger Akersloot, Netherlands",250,SITE_TYPE_SUPERCHARGER,8,Netherlands
40.298097,-3.820944,"Tesla Supercharger Fuenlabrada, Spain - Service Center",250,SITE_TYPE_SUPERCHARGER,8,Spain
50.452274,4.430456,"Tesla Supercharger Charleroi, Belgium",250,SITE_TYPE_SUPERCHARGER,12,Belgium
55.068158,9.360839,"Tesla Supercharger Rødekro, Denmark",150,SITE_TYPE_SUPERCHARGER,16,Denmark
48.196485,14.527879,"Tesla Supercharger St. Valentin, Austria",125,SITE_TYPE_SUPERCHARGER,8,Austria
45.607412,13.93151,"Tesla Supercharger Kozina, Slovenia",150,SITE_TYPE_SUPERCHARGER,4,Slovenia
50.878782,4.373321,"Tesla Supercharger Brussels, Belgium - Urban",250,SITE_TYPE_SUPERCHARGER,8,Belgium
59.179684,10.209182,"Tesla Supercharger Fokserød, Norway",250,SITE_TYPE_SUPERCHARGER,24,Norway
55.945358,-3.366676,"Tesla Supercharger Edinburgh, UK ",130,SITE_TYPE_SUPERCHARGER,2,UK
41.859029,2.767237,"Tesla Supercharger Caldes de Malavella, Spain",250,SITE_TYPE_SUPERCHARGER,20,Spain
51.428333,-0.898835,"Tesla Supercharger Wokingham, UK",138,SITE_TYPE_SUPERCHARGER,16,UK
49.161215,11.260581,"Tesla Supercharger Hilpoltstein, Germany",250,SITE_TYPE_SUPERCHARGER,16,Germany
48.343506,8.663626,"Tesla Supercharger Sulz-Vöhringen, Germany",250,SITE_TYPE_SUPERCHARGER,12,Germany
51.632755,9.909927,"Tesla Supercharger Nörten-Hardenberg, Germany",250,SITE_TYPE_SUPERCHARGER,12,Germany
44.351611,8.565435,"Tesla Supercharger Varazze, Italy",150,SITE_TYPE_SUPERCHARGER,8,Italy
51.485683,6.88661,"Tesla Supercharger Oberhausen, Germany",250,SITE_TYPE_SUPERCHARGER,12,Germany
59.602856,10.741187,"Tesla Supercharger Vestby, Norway",250,SITE_TYPE_SUPERCHARGER,40,Norway
45.08225363,6.71121995,"Tesla Supercharger Bardonecchia, Italy",250,SITE_TYPE_SUPERCHARGER,8,Italy
59.122085,9.707432,"Tesla Supercharger Porsgrunn, Norway - Telemarksporten",150,SITE_TYPE_SUPERCHARGER,12,Norway
52.216065,-1.504796,"Tesla Supercharger Warwick, UK - Northbound",150,SITE_TYPE_SUPERCHARGER,8,UK
40.519814,-3.656953,"Tesla Supercharger Alcobendas, Spain",250,SITE_TYPE_SUPERCHARGER,20,Spain
51.731877,9.972773,"Tesla Supercharger Northeim Nord, Germany",250,SITE_TYPE_SUPERCHARGER,12,Germany
53.169567,6.852949,"Tesla Supercharger Zuidbroek, Netherlands",250,SITE_TYPE_SUPERCHARGER,8,Netherlands
49.181181,10.06936,"Tesla Supercharger Satteldorf, Germany",250,SITE_TYPE_SUPERCHARGER,10,Germany
47.4081557,9.3043631,"Tesla Supercharger St. Gallen, Switzerland",250,SITE_TYPE_SUPERCHARGER,16,Switzerland
51.4385,0.266639,"Tesla Supercharger Dartford, UK",130,SITE_TYPE_SUPERCHARGER,17,UK
51.774411,4.653324,"Tesla Supercharger Dordrecht, Netherlands",150,SITE_TYPE_SUPERCHARGER,16,Netherlands
46.126595,7.060944,"Tesla Supercharger Martigny, Switzerland",250,SITE_TYPE_SUPERCHARGER,20,Switzerland
51.4808,-0.44419,"Tesla Supercharger Heathrow, UK - Terminals 2 & 3",250,SITE_TYPE_SUPERCHARGER,16,UK
49.770776,9.576252,"Tesla Supercharger Wertheim, Germany",150,SITE_TYPE_SUPERCHARGER,6,Germany
52.38641,0.664606,"Tesla Supercharger Thetford, UK",150,SITE_TYPE_SUPERCHARGER,8,UK
